Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Variant SKU,Variant Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,SEO Title,SEO Description,Status,Collection,Image Position
nike-air-zoom-mercurial-vapor-xv-elite-tf,Nike Air Zoom Mercurial Vapor XV Elite TF,"
                        <h2 style=""text-align: center;"">Projetadas para proporcionar aos jogadores uma combinação perfeita de qualidade, leveza e agilidade, nossas chuteiras irão te surpreender.</h2>

<p>Com tecnologias avançadas e materiais de alta performance, nossas chuteiras são ideais para jogadores que buscam desempenho e conforto durante as partidas. Além disso, seu design moderno e atraente irá destacá-lo no campo.</p>

<h3 style=""text-align: center;"">Benefícios</h3>

<p><strong>Conforto:</strong> a construção ergonômica e o acabamento suave oferecem conforto ao longo do jogo.</p>

<p><strong>Aderência:</strong> solado de borracha antiderrapante proporciona aderência ao solo e melhor desempenho.</p>

<p><strong>Ajuste seguro:</strong> sistema de cadarço e contrafração garantem um ajuste seguro e personalizado para cada pé.</p>

<p><strong>Desempenho:</strong> tecnologias de alta performance e design aerodinâmico maximizam a força e precisão dos chutes.</p>

<p>&nbsp;</p>
<div data-mce-style=""text-align: left;"" style=""text-align: left;""><strong>Especificações Técnicas:</strong></div>

<ul>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Material da parte superior: </strong>Couro sintético ou tecido respirável</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Solado: </strong>Borracha antiderrapante</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Contrafração: </strong>Ajustável com cadarço</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Tecnologia de amortecimento: </strong>Tecnologia de amortecimento de impacto na região do calcanhar</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Design: </strong>Design aerodinâmico com acabamento atraente.</div>
	</li>
	<li>
		<div data-mce-style=""text-align: left;"" style=""text-align: left;""><strong>Disponível em diversos tamanhos e cores.</strong></div>
	</li>
</ul>

                      ",SpaceSports,Vestuário e acessórios,Chuteiras Campo,"Futebol, Chuteiras Campo, Nike Air Zoom Mercurial Vapor XV Elite TF",Size,37,nike-air-zoom-mercurial-vapor-xv-elite-tf-37,"109,90",https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo_1600x.jpg?v=1707842602,TRUE,shopify,100,deny,manual,TRUE,TRUE,Nike Air Zoom Mercurial Vapor XV Elite TF,,active,Chuteiras Campo,1
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-1_1600x.jpg?v=1707842603,,,,,,,,,,,,2
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-2_1600x.jpg?v=1707842602,,,,,,,,,,,,3
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-3_1600x.jpg?v=1707842602,,,,,,,,,,,,4
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-4_1600x.jpg?v=1707842602,,,,,,,,,,,,5
nike-air-zoom-mercurial-vapor-xv-elite-tf,Nike Air Zoom Mercurial Vapor XV Elite TF,"
                        <h2 style=""text-align: center;"">Projetadas para proporcionar aos jogadores uma combinação perfeita de qualidade, leveza e agilidade, nossas chuteiras irão te surpreender.</h2>

<p>Com tecnologias avançadas e materiais de alta performance, nossas chuteiras são ideais para jogadores que buscam desempenho e conforto durante as partidas. Além disso, seu design moderno e atraente irá destacá-lo no campo.</p>

<h3 style=""text-align: center;"">Benefícios</h3>

<p><strong>Conforto:</strong> a construção ergonômica e o acabamento suave oferecem conforto ao longo do jogo.</p>

<p><strong>Aderência:</strong> solado de borracha antiderrapante proporciona aderência ao solo e melhor desempenho.</p>

<p><strong>Ajuste seguro:</strong> sistema de cadarço e contrafração garantem um ajuste seguro e personalizado para cada pé.</p>

<p><strong>Desempenho:</strong> tecnologias de alta performance e design aerodinâmico maximizam a força e precisão dos chutes.</p>

<p>&nbsp;</p>
<div data-mce-style=""text-align: left;"" style=""text-align: left;""><strong>Especificações Técnicas:</strong></div>

<ul>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Material da parte superior: </strong>Couro sintético ou tecido respirável</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Solado: </strong>Borracha antiderrapante</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Contrafração: </strong>Ajustável com cadarço</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Tecnologia de amortecimento: </strong>Tecnologia de amortecimento de impacto na região do calcanhar</div>
	</li>
	<li data-mce-style=""text-align: left;"" style=""text-align: left;"">
		<div>
			<strong>Design: </strong>Design aerodinâmico com acabamento atraente.</div>
	</li>
	<li>
		<div data-mce-style=""text-align: left;"" style=""text-align: left;""><strong>Disponível em diversos tamanhos e cores.</strong></div>
	</li>
</ul>

                      ",SpaceSports,Vestuário e acessórios,Chuteiras Campo,"Futebol, Chuteiras Campo, Nike Air Zoom Mercurial Vapor XV Elite TF",Size,38,nike-air-zoom-mercurial-vapor-xv-elite-tf-38,"109,90",https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo_1600x.jpg?v=1707842602,TRUE,shopify,100,deny,manual,TRUE,TRUE,Nike Air Zoom Mercurial Vapor XV Elite TF,,active,Chuteiras Campo,1
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-1_1600x.jpg?v=1707842603,,,,,,,,,,,,2
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-2_1600x.jpg?v=1707842602,,,,,,,,,,,,3
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-3_1600x.jpg?v=1707842602,,,,,,,,,,,,4
nike-air-zoom-mercurial-vapor-xv-elite-tf,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/files/chuteira-nike-air-zoom-roxa-mbappe-campo-4_1600x.jpg?v=1707842602,,,,,,,,,,,,5
